date,nav
2014-02-20,10.0135
2014-02-21,10.0164
2014-02-24,10.0232
2014-02-25,10.0263
2014-02-26,10.0271
2014-02-28,10.0299
2014-03-03,10.0282
2014-03-04,10.0284
2014-03-05,10.0453
2014-03-06,10.0489
2014-03-07,10.0595
2014-03-10,10.0674
2014-03-11,10.076
2014-03-12,10.0787
2014-03-13,10.0805
2014-03-14,10.0899
2014-03-18,10.1015
2014-03-19,10.1049
2014-03-20,10.1103
2014-03-21,10.1234
2014-03-24,10.1361
2014-03-25,10.1376
2014-03-26,10.1362
2014-03-27,10.1379
2014-03-28,10.152
2014-04-02,10.1554
2014-04-03,10.1562
2014-04-04,10.1566
2014-04-07,10.1627
2014-04-09,10.1624
2014-04-10,10.1662
2014-04-11,10.1689
2014-04-15,10.1793
2014-04-16,10.1815
2014-04-17,10.1874
2014-04-21,10.1966
2014-04-22,10.199
2014-04-23,10.2012
2014-04-25,10.205
2014-04-28,10.2103
2014-04-29,10.2119
2014-04-30,10.2167
2014-05-02,10.2208
2014-05-05,10.2279
2014-05-06,10.2318
2014-05-07,10.2337
2014-05-08,10.2383
2014-05-09,10.2433
2014-05-12,10.2543
2014-05-13,10.2554
2014-05-15,10.262
2014-05-16,10.2683
2014-05-19,10.2736
2014-05-20,10.2773
2014-05-21,10.2819
2014-05-22,10.2867
2014-05-23,10.2899
2014-05-26,10.2974
2014-05-27,10.2983
2014-05-28,10.2996
2014-05-29,10.3029
2014-05-30,10.3091
2014-06-02,10.3132
2014-06-03,10.3185
2014-06-04,10.3246
2014-06-05,10.3284
2014-06-06,10.332
2014-06-09,10.3374
2014-06-10,10.34
2014-06-11,10.3433
2014-06-12,10.3457
2014-06-13,10.3468
2014-06-16,10.3506
2014-06-17,10.3523
2014-06-18,10.3552
2014-06-19,10.3575
2014-06-20,10.3588
2014-06-23,10.3647
2014-06-24,10.3675
2014-06-25,10.3698
2014-06-26,10.373
2014-06-27,10.3756
2014-06-30,10.3862
2014-07-02,10.3923
2014-07-03,10.3955
2014-07-04,10.399
2014-07-07,10.4055
2014-07-08,10.4069
2014-07-09,10.4082
2014-07-10,10.4082
2014-07-11,10.4
2014-07-14,10.4073
2014-07-15,10.4111
2014-07-16,10.4148
2014-07-17,10.418
2014-07-18,10.4215
2014-07-21,10.4287
2014-07-22,10.431
2014-07-23,10.4328
2014-07-24,10.4337
2014-07-25,10.4368
2014-07-28,10.4428
2014-07-30,10.4486
2014-07-31,10.4495
2014-08-01,10.4515
2014-08-04,10.4586
2014-08-05,10.4617
2014-08-06,10.4622
2014-08-07,10.4637
2014-08-08,10.4656
2014-08-11,10.4716
2014-08-12,10.4745
2014-08-13,10.4764
2014-08-14,10.4785
2014-08-19,10.4906
2014-08-20,10.4926
2014-08-21,10.4977
2014-08-22,10.5021
2014-08-25,10.5093
2014-08-26,10.5136
2014-08-27,10.5167
2014-08-28,10.5192
2014-09-01,10.5284
2014-09-02,10.5303
2014-09-03,10.5331
2014-09-04,10.5357
2014-09-05,10.5383
2014-09-08,10.5453
2014-09-09,10.5476
2014-09-10,10.5498
2014-09-11,10.5519
2014-09-12,10.5545
2014-09-15,10.5617
2014-09-16,10.5641
2014-09-17,10.5662
2014-09-18,10.5695
2014-09-19,10.572
2014-09-22,10.5796
2014-09-23,10.5819
2014-09-24,10.5843
2014-09-25,10.5866
2014-09-26,10.5893
2014-09-29,10.5963
2014-09-30,10.6011
2014-10-01,10.6044
2014-10-07,10.6196
2014-10-08,10.624
2014-10-09,10.6268
2014-10-10,10.6293
2014-10-13,10.6371
2014-10-14,10.6393
2014-10-16,10.6447
2014-10-17,10.6477
2014-10-20,10.6553
2014-10-21,10.6575
2014-10-22,10.6595
2014-10-27,10.6723
2014-10-28,10.6757
2014-10-29,10.6783
2014-10-30,10.6814
2014-10-31,10.6842
2014-11-03,10.6922
2014-11-05,10.6981
2014-11-07,10.704
2014-11-10,10.7112
2014-11-11,10.7134
2014-11-12,10.7154
2014-11-13,10.7177
2014-11-14,10.7199
2014-11-17,10.727
2014-11-18,10.7293
2014-11-19,10.7317
