date,nav
2018-09-24,9.988
2018-09-25,9.9888
2018-09-26,9.9946
2018-09-27,10.0061
2018-09-28,10.02
2018-10-01,10.0309
2018-10-03,10.0199
2018-10-04,10.0097
2018-10-05,10.023
2018-10-08,10.0275
2018-10-09,10.0195
2018-10-10,10.0263
2018-10-11,10.0335
2018-10-12,10.0405
2018-10-15,10.0578
2018-10-16,10.0669
2018-10-17,10.0675
2018-10-19,10.0733
2018-10-22,10.0754
2018-10-23,10.0785
2018-10-24,10.0742
2018-10-25,10.0751
2018-10-26,10.0752
2018-10-29,10.0821
2018-10-30,10.0831
2018-10-31,10.0847
2018-11-01,10.0912
2018-11-02,10.1066
2018-11-05,10.1156
2018-11-06,10.1185
2018-11-09,10.1271
2018-11-12,10.1301
2018-11-13,10.1393
2018-11-14,10.1481
2018-11-15,10.157
2018-11-16,10.1584
2018-11-19,10.1672
2018-11-20,10.1709
2018-11-22,10.1822
2018-11-26,10.193
2018-11-27,10.1933
2018-11-28,10.2038
2018-11-29,10.219
2018-11-30,10.2306
2018-12-03,10.2324
2018-12-04,10.2379
2018-12-05,10.2565
2018-12-06,10.2645
2018-12-07,10.26
2018-12-10,10.2386
2018-12-11,10.2339
2018-12-12,10.2471
2018-12-13,10.2423
2018-12-14,10.2421
2018-12-17,10.2499
2018-12-18,10.2564
2018-12-19,10.2856
2018-12-20,10.2913
2018-12-21,10.2975
2018-12-24,10.3044
2018-12-26,10.3175
2018-12-27,10.3268
2018-12-28,10.324
2018-12-31,10.3325
2019-01-01,10.3314
2019-01-02,10.3346
2019-01-03,10.3338
2019-01-04,10.3388
2019-01-07,10.3481
2019-01-08,10.3573
2019-01-09,10.3644
2019-01-10,10.3672
2019-01-11,10.3785
2019-01-14,10.392
2019-01-15,10.3944
2019-01-16,10.3873
2019-01-17,10.3925
2019-01-18,10.3944
2019-01-21,10.3905
2019-01-22,10.3986
2019-01-23,10.4011
2019-01-24,10.405
2019-01-25,10.4064
2019-01-28,10.4124
2019-01-29,10.4139
2019-01-30,10.408
2019-01-31,10.4096
2019-02-01,10.3905
2019-02-04,10.3896
2019-02-05,10.3907
2019-02-06,10.396
